accel1_x,accel1_y,accel1_z,gyro1_x,gyro1_y,gyro1_z,accel2_x,accel2_y,accel2_z,gyro2_x,gyro2_y,gyro2_z,flex1,flex2,flex3,flex4,flex5,gesture_label
-1.825683,1.334888,8.567614,-1.026961,-88.417778,45.10107,1.467095,1.993914,5.333104,-127.978653,-61.487846,-43.523388,0.0,0.0,0.0,0.0,0.0,swipe_left
-3.269387,0.822529,9.372066,14.255482,-138.875778,66.322441,-0.605086,2.275232,9.623513,-170.818344,-65.747391,-45.966137,0.0,0.0,90.0,0.0,0.0,swipe_left
-5.371496,0.721972,9.338547,28.576092,-120.326172,56.12397,-1.014495,3.541765,11.311425,-192.87941,-130.861893,-42.531021,0.0,0.0,0.0,0.0,0.0,swipe_left
-6.324388,0.484946,9.697677,55.339451,-91.058998,53.574352,-1.530445,5.470294,8.57605,-155.566437,-110.297005,-41.080639,0.0,0.0,90.0,0.0,0.0,swipe_left
-6.470435,0.058779,10.097508,89.995941,-31.517012,52.719391,-2.366022,7.699296,10.047287,-110.085526,-172.892426,-57.67606,0.0,0.0,0.0,0.0,0.0,swipe_left
-6.808017,-0.647511,11.059978,101.492126,-45.272739,58.45985,-3.936618,4.986666,13.936667,-120.574074,-226.449677,-78.210403,0.0,0.0,90.0,0.0,0.0,swipe_left
-7.061802,-0.956363,12.403125,96.04174,-64.677315,65.849159,-5.415037,4.054124,16.096237,-135.566437,-230.419144,-50.302013,0.0,0.0,90.0,0.0,0.0,swipe_left
-8.46241,-0.35063,13.959356,78.515022,-93.517014,65.0858,-5.179208,4.44797,20.749369,-141.978653,-204.67868,-16.866898,0.0,0.0,90.0,0.0,0.0,swipe_left
-8.962799,-0.211766,16.219482,48.179146,-123.746025,52.307178,-5.249837,3.981101,21.274895,-143.917587,-123.487846,11.056766,0.0,0.0,90.0,0.0,0.0,swipe_left
-10.966745,0.401149,17.090971,25.537924,-93.92923,33.253742,-3.831273,5.370935,25.960348,-92.955757,-80.602348,28.720888,0.0,0.0,90.0,0.0,0.0,swipe_left
-11.139128,0.592685,18.000769,-12.034595,-107.85289,3.360611,-2.944221,5.77795,25.665861,-88.833618,-1.609983,18.965162,0.0,0.0,0.0,0.0,0.0,swipe_left
-11.866964,1.258273,18.556223,-53.729252,-99.21167,-27.189009,-2.241523,5.65345,26.33145,-74.207664,49.672459,17.346842,0.0,0.0,90.0,0.0,0.0,swipe_left
-12.060896,0.587897,18.29286,-91.210167,-82.860527,-54.685188,-1.647761,7.070818,27.654247,-48.421402,78.359482,-2.790563,0.0,0.0,0.0,0.0,0.0,swipe_left
-11.0266,0.319746,17.507563,-151.149094,-118.280373,-77.326408,-2.446227,3.66746,24.40292,-70.253464,143.977814,14.965162,0.0,0.0,90.0,0.0,0.0,swipe_left
-7.102504,-2.476681,15.264195,-202.416275,-157.77655,-58.990532,-0.242365,2.056163,28.264767,-82.925224,231.092316,116.73616,0.0,0.0,0.0,0.0,0.0,swipe_left
-8.622822,-3.065655,21.520245,-278.217804,-253.837616,-113.784424,7.50168,-0.430216,34.782982,-145.505371,469.779327,258.919373,0.0,0.0,90.0,0.0,0.0,swipe_left
-11.210955,0.377207,18.153997,-319.179626,-317.364349,-14.532519,15.245726,6.097576,27.284342,-127.047356,501.718262,356.568207,0.0,0.0,90.0,0.0,0.0,swipe_left
-8.165529,-1.207754,21.098866,-481.286499,-237.13533,-23.372215,28.268986,5.682181,27.254414,-69.459572,501.718262,485.10257,0.0,0.0,90.0,0.0,0.0,swipe_left
-15.017735,3.674023,25.204922,-480.187256,-160.570435,-48.028702,15.907722,15.466087,10.399235,39.945011,501.718262,336.568207,0.0,0.0,0.0,0.0,0.0,swipe_left
-15.771908,4.569454,19.001545,-187.210159,64.269249,-37.433281,2.841367,5.974274,11.575985,125.044243,196.970169,170.323944,0.0,0.0,0.0,0.0,0.0,swipe_left
-8.603668,2.520018,14.979286,-70.171997,39.658558,35.223206,1.121133,8.612684,16.637327,23.456459,66.557953,117.881195,0.0,0.0,0.0,0.0,0.0,swipe_left
-9.78401,0.796193,15.963303,-0.156732,14.345583,20.429312,-0.834929,9.581139,16.633736,1.960277,48.954899,51.530048,0.0,0.0,90.0,0.0,0.0,swipe_left
-9.958786,-0.523012,17.474043,57.751663,2.895201,17.727022,-3.133363,7.507761,17.597403,-19.032089,-30.083265,-25.889799,0.0,0.0,0.0,0.0,0.0,swipe_left
-9.661905,-1.590827,16.85634,80.057007,5.673827,20.795725,-5.588617,4.724501,22.072165,-17.062624,-22.449678,-19.889799,0.0,0.0,90.0,0.0,0.0,swipe_left
-9.958786,-1.839823,17.531506,53.263115,-4.631516,20.154503,-6.061472,6.254396,19.098566,-26.085526,-24.190136,-17.828732,0.0,0.0,90.0,0.0,0.0,swipe_left
-9.889355,-2.620333,17.354334,59.171509,14.589859,19.513281,-6.38828,5.562471,20.822392,-22.00919,-51.396244,-10.546288,0.0,0.0,90.0,0.0,0.0,swipe_left
-10.487906,-2.158252,17.794867,33.156242,0.941003,19.589617,-5.644881,7.382064,20.287287,-28.894686,-45.503117,-16.240944,0.0,0.0,0.0,0.0,0.0,swipe_left
-10.26285,-2.131916,17.627274,44.011204,11.27688,8.185039,-5.952536,6.778726,21.598114,-10.314532,-39.991665,-22.927967,0.0,0.0,0.0,0.0,0.0,swipe_left
