accel1_x,accel1_y,accel1_z,gyro1_x,gyro1_y,gyro1_z,accel2_x,accel2_y,accel2_z,gyro2_x,gyro2_y,gyro2_z,flex1,flex2,flex3,flex4,flex5,gesture_label
-0.964978,-0.121123,9.53052,20.057432,-78.087326,-1.683695,0.531986,1.223042,9.509492,-22.021221,59.950077,-36.102627,0.0,0.0,0.0,0.0,0.0,ccw_circle
-1.012862,-0.176189,9.578404,20.897127,-80.850685,-2.95087,0.212359,0.938132,10.427669,-19.883816,61.33939,-37.171329,0.0,0.0,0.0,0.0,0.0,ccw_circle
-1.156514,-0.276746,9.753181,22.057432,-86.133125,-5.393618,0.153702,1.092558,11.014248,-20.815113,73.644737,-35.659878,0.0,0.0,0.0,0.0,0.0,ccw_circle
-1.534798,-0.336601,9.932746,23.782623,-91.476639,-7.851634,0.188417,1.112909,11.013051,-20.586105,85.095116,-32.804916,0.0,0.0,0.0,0.0,0.0,ccw_circle
-1.850833,-0.434763,10.181743,25.706287,-96.530075,-8.920336,0.019627,1.097346,11.218952,-16.280764,93.171455,-28.957588,0.0,0.0,0.0,0.0,0.0,ccw_circle
-1.994485,-0.614328,10.366096,27.339874,-100.178932,-9.500488,-0.090507,1.230225,11.284793,-16.967785,104.972977,-25.232397,0.0,0.0,0.0,0.0,0.0,ccw_circle
-2.26503,-0.674183,10.452288,28.362774,-101.690376,-9.454687,-0.37422,1.184735,11.121987,-16.387634,111.91954,-22.392702,0.0,0.0,0.0,0.0,0.0,ccw_circle
-2.403893,-0.798682,10.442711,28.194836,-99.781982,-10.782931,-0.546602,1.485207,11.229726,-9.59374,107.858475,-18.026291,0.0,0.0,0.0,0.0,0.0,ccw_circle
-2.439806,-1.05965,10.38525,25.492546,-96.698013,-14.111176,-0.632793,1.735401,11.851022,-2.128092,101.156181,-19.782015,0.0,0.0,0.0,0.0,0.0,ccw_circle
-2.684015,-1.148235,10.464259,19.981096,-93.278168,-19.103542,-0.849469,1.821592,12.542946,0.772672,104.484428,-21.354534,0.0,0.0,0.0,0.0,0.0,ccw_circle
-2.535574,-1.095563,10.583969,14.393311,-90.911751,-23.393618,-0.786022,2.336346,12.174238,-1.685344,111.736336,-26.438503,0.0,0.0,0.0,0.0,0.0,ccw_circle
-2.700775,-1.227244,10.864091,6.958196,-92.469009,-29.836367,-0.20064,3.016299,11.743282,8.039847,94.866112,-42.148426,0.0,0.0,0.0,0.0,0.0,ccw_circle
-2.940195,-1.291887,10.885638,0.729188,-97.079689,-36.111176,0.152505,2.904969,13.524569,28.161985,78.224884,-51.934689,0.0,0.0,0.0,0.0,0.0,ccw_circle
-2.535574,-1.409203,10.950282,-2.721194,-110.041527,-40.859268,0.254258,2.58654,14.749203,20.620001,110.285957,-65.919418,0.0,0.0,0.0,0.0,0.0,ccw_circle
-2.238694,-1.459481,11.261528,-5.179209,-137.552979,-46.065372,0.663667,2.604496,15.089179,30.100916,141.629456,-70.46904,0.0,0.0,0.0,0.0,0.0,ccw_circle
-2.530786,-1.34456,11.886415,-5.591423,-177.965195,-51.775299,1.265809,2.963626,14.616324,24.223055,194.28595,-81.232399,0.0,0.0,0.0,0.0,0.0,ccw_circle
-3.361574,-1.301464,12.566368,-3.591423,-220.469009,-50.950871,1.293342,2.781667,12.693781,-0.799847,247.308853,-100.71331,0.0,0.0,0.0,0.0,0.0,ccw_circle
-3.988855,-1.313435,12.906344,-1.698293,-259.53772,-46.614994,0.24947,2.140021,12.557311,9.444427,250.056946,-106.209496,0.0,0.0,0.0,0.0,0.0,ccw_circle
-4.972872,-1.423568,12.817759,-3.39295,-280.728577,-43.851635,-1.443231,1.552245,13.883698,0.284122,266.545502,-108.499573,0.0,0.0,0.0,0.0,0.0,ccw_circle
-5.576211,-1.44751,13.349272,-10.034171,-285.568268,-42.492855,-2.922847,0.684347,14.836591,0.345191,283.308868,-90.743851,0.0,0.0,0.0,0.0,0.0,ccw_circle
-6.35672,-1.339771,13.51926,-15.774629,-277.67514,-43.088276,-3.344227,0.947709,14.938345,2.40626,290.331757,-63.614075,0.0,0.0,0.0,0.0,0.0,ccw_circle
-6.881051,-1.533702,13.993313,-22.919666,-259.323975,-45.851635,-3.21494,1.949682,15.644634,26.284122,266.972992,-37.308731,0.0,0.0,0.0,0.0,0.0,ccw_circle
-7.49636,-1.392444,14.615805,-28.110506,-235.537704,-47.683693,-2.45119,3.447255,15.654211,24.986412,263.461548,-35.965221,0.0,0.0,0.0,0.0,0.0,ccw_circle
-7.498755,-1.212879,15.111404,-30.58379,-212.728546,-45.592091,-2.191419,4.203823,14.040519,14.681068,254.667618,-48.743847,0.0,0.0,0.0,90.0,0.0,ccw_circle
-7.527485,-1.610316,15.482506,-34.156311,-196.010986,-41.39362,-3.272401,3.332334,12.954748,20.620001,204.438614,-63.598808,0.0,0.0,0.0,90.0,0.0,ccw_circle
-8.03745,-1.97184,15.60461,-38.049438,-180.117859,-35.805832,-6.089179,2.047844,14.458307,31.93298,153.507324,-53.43087,0.0,0.0,0.0,90.0,0.0,ccw_circle
-8.082939,-1.753968,15.659677,-39.759361,-162.484268,-25.668428,-6.940318,1.604917,16.142628,12.604733,160.056946,-28.667511,0.0,0.0,0.0,90.0,0.0,ccw_circle
-8.094911,-1.512154,16.119364,-43.179211,-144.713287,-15.729496,-6.846944,1.590552,16.385639,-1.089924,170.713425,-7.201862,0.0,0.0,0.0,90.0,0.0,ccw_circle
-8.434887,-1.634258,16.571867,-45.820431,-126.66748,-7.485221,-5.888066,2.988766,15.284307,-6.387633,165.324112,10.935542,0.0,0.0,0.0,90.0,0.0,ccw_circle
-8.195467,-1.035708,16.581444,-42.24791,-105.720917,2.377374,-4.444362,3.096505,13.967496,-24.570839,145.415726,8.691267,90.0,0.0,0.0,90.0,0.0,ccw_circle
-8.358273,-1.153024,16.107391,-36.736462,-85.70565,5.033863,-4.582029,3.381415,15.496193,11.062748,71.736336,19.943176,0.0,0.0,0.0,90.0,0.0,ccw_circle
-7.99196,-1.627076,15.681225,-37.194477,-70.606407,5.507145,-5.48584,3.337122,17.992149,-0.418168,64.682899,16.172184,0.0,0.0,0.0,90.0,0.0,ccw_circle
-7.730992,-1.409203,15.736291,-39.041805,-63.522442,5.064397,-6.269941,2.201073,19.04081,-12.418168,84.911911,29.454626,0.0,0.0,0.0,90.0,0.0,ccw_circle
-7.807607,-1.34456,16.148094,-43.179211,-65.018623,2.911725,-5.701318,3.303603,19.483736,4.62,86.621834,42.492794,0.0,0.0,0.0,90.0,0.0,ccw_circle
-8.070969,-1.37329,16.658058,-47.331882,-72.591141,0.972794,-5.490628,4.231356,19.425079,-5.425801,109.690536,37.729435,0.0,0.0,0.0,90.0,0.0,ccw_circle
-8.032661,-1.356531,17.213512,-49.392948,-79.323967,-0.416519,-3.903273,4.888565,17.447468,-25.10519,124.728706,16.095848,0.0,0.0,0.0,90.0,0.0,ccw_circle
-8.298418,-1.009372,17.826429,-48.171574,-78.972824,-5.54629,-3.910455,5.54697,18.093903,27.719236,64.056946,-1.858351,0.0,0.0,0.0,90.0,0.0,ccw_circle
-8.82993,-1.136264,17.61574,-42.599056,-75.919388,-12.798199,-4.704133,5.32431,19.984123,19.459696,64.179085,-26.285831,0.0,0.0,0.0,90.0,0.0,ccw_circle
-8.748528,-1.119505,17.558279,-38.996002,-72.988091,-17.943237,-4.407252,6.927227,18.881596,-0.311298,82.820305,-64.698044,0.0,0.0,0.0,90.0,0.0,ccw_circle
-8.719797,-1.531307,17.725872,-40.84333,-71.67511,-24.889801,-6.278321,4.837089,16.894407,6.207787,53.415726,-101.50721,0.0,0.0,0.0,90.0,0.0,ccw_circle
-9.251309,-1.89762,17.965292,-45.118141,-67.873589,-28.63026,-7.079181,4.067354,17.052425,21.093283,2.377558,-107.232399,0.0,0.0,0.0,90.0,0.0,ccw_circle
-9.059773,-1.610316,18.049089,-49.835697,-59.323971,-29.561558,-7.848917,3.472394,19.026443,23.6429,-13.958319,-95.232399,0.0,0.0,0.0,90.0,0.0,ccw_circle
-8.827537,-1.835371,17.8384,-57.362415,-48.667484,-31.698961,-9.054398,3.1396,20.077499,15.612367,-2.233128,-87.705681,0.0,0.0,0.0,90.0,0.0,ccw_circle
-8.636,-1.528913,18.334,-67.316612,-35.736183,-41.39362,-9.37522,3.149177,20.157703,32.955879,-14.294197,-69.50721,0.0,0.0,0.0,90.0,0.0,ccw_circle
-9.100475,-1.366107,18.705101,-72.263184,-23.018625,-50.996674,-8.039256,2.896589,19.86681,41.719238,-19.958319,-58.270565,0.0,0.0,0.0,90.0,0.0,ccw_circle
-8.805988,-1.516942,18.702707,-70.110504,-13.32397,-53.210411,-6.84455,3.599287,18.966589,51.230686,-15.439235,-41.415604,0.0,0.0,0.0,90.0,0.0,ccw_circle
-8.365456,-1.552855,18.470469,-63.377682,-7.766718,-51.592091,-7.504152,2.163963,19.004896,58.742138,-4.110991,-22.407969,0.0,0.0,0.0,90.0,0.0,ccw_circle
-7.932106,-1.888043,17.718689,-55.515087,-6.682748,-48.538658,-8.421131,2.318389,19.683651,67.429161,18.835573,8.172184,90.0,0.0,0.0,90.0,0.0,ccw_circle
-8.090122,-2.113099,17.321253,-52.52272,-8.575878,-46.813465,-7.747164,4.020667,18.110661,49.963512,55.736336,14.126382,0.0,0.0,0.0,90.0,0.0,ccw_circle
-7.52988,-1.981417,17.079437,-56.171574,-9.736183,-48.416519,-7.632242,3.938066,18.724773,87.245956,30.530231,22.721802,90.0,0.0,0.0,90.0,0.0,ccw_circle
-7.505937,-2.220838,17.144081,-63.637226,-10.438474,-55.39362,-8.017709,4.173895,19.118622,73.032211,57.873741,15.286687,90.0,0.0,0.0,0.0,0.0,ccw_circle
-7.88901,-1.718055,17.733055,-68.52272,-12.72855,-60.599724,-7.210862,3.557389,16.340149,56.25359,75.965347,20.24852,90.0,0.0,0.0,90.0,0.0,ccw_circle
-7.711839,-1.895226,17.756998,-63.331882,-15.675114,-58.019573,-6.477039,4.523449,13.744835,49.200153,45.034046,12.874474,90.0,0.0,0.0,90.0,0.0,ccw_circle
-7.721416,-2.249568,17.381107,-53.667759,-19.781984,-51.424152,-7.611891,3.375429,14.67618,40.742138,24.102749,17.195084,90.0,0.0,0.0,90.0,0.0,ccw_circle
-7.472418,-2.146617,17.527153,-47.728828,-21.415573,-43.97377,-7.808216,3.177907,14.950315,13.673435,30.453896,22.767603,0.0,0.0,0.0,90.0,0.0,ccw_circle
-7.232998,-2.22802,17.424204,-44.20211,-20.499542,-39.210411,-8.056016,2.994751,15.663788,13.337557,23.965345,43.21035,0.0,0.0,0.0,90.0,0.0,ccw_circle
-6.821196,-2.170559,17.462511,-43.866234,-16.163664,-38.370716,-8.369656,2.794836,15.374089,-9.257863,38.6371,52.691269,0.0,0.0,0.0,90.0,90.0,ccw_circle
-7.321584,-2.211261,17.381107,-45.240276,-14.896488,-39.118809,-8.126644,2.398595,15.526121,-4.280763,12.285955,74.676003,90.0,0.0,0.0,90.0,90.0,ccw_circle
-7.019915,-2.24478,17.826429,-46.9044,-13.156031,-35.729496,-6.66259,5.145941,21.820477,60.986412,-21.027021,90.095848,0.0,0.0,0.0,90.0,90.0,ccw_circle
-7.620859,-2.342942,17.953321,-49.988369,-6.911756,-35.790565,-6.667378,5.982715,18.746323,-1.960153,114.194351,39.91264,0.0,0.0,0.0,90.0,90.0,ccw_circle
-7.300036,-2.400403,18.044302,-51.102875,-0.469008,-33.103542,-7.659775,2.670337,11.54217,19.062748,54.301224,41.347755,90.0,0.0,0.0,90.0,90.0,ccw_circle
-7.345526,-2.477017,17.977264,-48.064705,1.744733,-28.385984,-8.1865,3.46162,16.683718,58.390991,-20.584272,63.042412,0.0,0.0,0.0,90.0,90.0,ccw_circle
