accel1_x,accel1_y,accel1_z,gyro1_x,gyro1_y,gyro1_z,accel2_x,accel2_y,accel2_z,gyro2_x,gyro2_y,gyro2_z,flex1,flex2,flex3,flex4,flex5,gesture_label
-3.337781,-4.720245,11.366796,32.246624,16.501709,47.812939,-2.627648,3.886399,11.572783,-15.22302,-95.211769,-50.74437,0.0,0.0,0.0,0.0,0.0,swipe_down
-3.366512,-4.325202,11.457775,44.536701,21.936825,44.866375,-2.965231,4.908723,10.900011,-15.22302,-142.723221,-103.828339,0.0,0.0,0.0,0.0,0.0,swipe_down
-3.277926,-4.48322,12.28138,52.597771,46.074226,40.240417,-4.320349,2.882031,12.841709,-35.345158,-219.364441,-146.408493,0.0,0.0,0.0,0.0,0.0,swipe_down
-2.858941,-5.637225,12.800922,53.803875,34.654381,37.70607,-6.938409,-1.585549,15.587858,-10.902409,-154.402618,-137.248184,0.0,0.0,0.0,0.0,0.0,swipe_down
-2.612338,-6.353091,13.727478,40.903114,53.341404,34.866375,-8.421617,-2.806592,15.225137,1.830416,-160.860626,-112.500099,0.0,0.0,90.0,0.0,0.0,swipe_down
-2.392072,-4.045081,14.108156,23.406933,42.913921,36.438892,-8.121144,-2.598296,18.102966,11.815148,-120.1278,-57.187119,0.0,0.0,0.0,0.0,0.0,swipe_down
-3.605932,-4.349145,16.01873,11.086321,48.394836,36.683167,-8.748425,-4.820116,17.881504,13.540339,-93.196503,-53.843605,0.0,0.0,90.0,0.0,0.0,swipe_down
-1.029771,-4.81362,13.48327,-4.913679,76.028427,43.965611,-10.031716,-4.769837,15.302949,39.005985,-78.631615,-14.91231,0.0,0.0,0.0,0.0,0.0,swipe_down
-3.218071,-4.121696,15.355536,-21.997648,11.41774,55.919807,-8.571254,-2.064389,16.954948,6.624309,-58.921692,10.828149,0.0,0.0,0.0,0.0,0.0,swipe_down
-2.135892,-4.947695,15.748184,-16.043449,77.463547,45.461792,-8.729271,-6.108196,18.830805,52.059422,-56.265202,-21.263453,0.0,0.0,0.0,0.0,0.0,swipe_down
-1.755214,-4.401817,16.092949,-56.974751,56.852852,57.767136,-9.570833,-8.013981,15.743482,58.212093,-26.11253,46.095325,0.0,0.0,0.0,0.0,0.0,swipe_down
-2.530935,-4.435336,14.864724,-94.028183,40.303234,73.263321,-7.609982,-8.873499,19.729828,69.952553,-28.845354,91.881584,0.0,0.0,0.0,0.0,0.0,swipe_down
-1.913231,-2.692357,13.069073,-135.371689,75.219269,66.377823,-5.572516,-5.880747,14.807349,113.189194,-0.677416,155.301422,0.0,0.0,0.0,0.0,0.0,swipe_down
-2.77275,-0.887129,11.699589,-164.012924,28.257435,75.324387,-2.104516,-1.850108,14.843262,93.845688,-3.79192,208.3396,0.0,0.0,0.0,0.0,0.0,swipe_down
-2.497416,1.088088,10.133781,-169.936584,71.616219,53.797672,-0.334003,-0.534494,14.205207,133.326599,26.91037,197.057159,0.0,0.0,0.0,0.0,0.0,swipe_down
-0.905272,1.758464,8.110682,-193.6465,25.982624,24.332024,1.592132,0.204117,13.8365,97.265533,76.803497,184.568604,0.0,0.0,90.0,0.0,0.0,swipe_down
-2.578819,4.540526,9.528049,-216.928955,10.883389,14.454161,2.461227,1.384458,7.68819,108.929657,104.437096,214.706009,0.0,0.0,90.0,0.0,0.0,swipe_down
0.150571,4.911628,8.050826,-210.150314,2.303236,3.095381,4.062948,1.398823,7.145904,91.479271,134.75769,207.560974,0.0,0.0,0.0,0.0,0.0,swipe_down
-1.192577,5.586792,7.902386,-193.020554,-10.322719,14.194618,5.011052,0.011384,8.159847,72.028893,107.79586,205.820511,0.0,0.0,0.0,0.0,0.0,swipe_down
-1.00104,6.084786,7.212855,-224.71521,-23.086079,15.309122,7.199352,-3.687658,8.292727,66.380035,118.849297,232.538071,0.0,0.0,0.0,0.0,0.0,swipe_down
-0.213348,7.600316,12.226314,-286.028168,15.127664,22.087748,13.316538,-10.086163,11.128658,144.334229,175.536316,336.064789,90.0,0.0,0.0,0.0,0.0,swipe_down
-0.548536,5.761569,9.463405,-385.57016,48.608578,-49.01149,17.798483,-4.781808,7.554115,168.334229,202.131744,334.156403,90.0,0.0,90.0,0.0,0.0,swipe_down
-3.383271,15.218666,16.717836,-394.486176,74.043694,-70.828285,15.846011,-7.848781,6.176251,201.494537,194.589752,258.370148,90.0,0.0,90.0,0.0,0.0,swipe_down
-4.633044,16.882635,20.962755,-232.058716,53.127663,3.751869,11.083944,-0.625474,4.728957,59.433468,60.147011,189.301422,90.0,0.0,0.0,0.0,0.0,swipe_down
-2.085614,14.852353,17.311598,65.376396,44.165829,34.866375,10.721223,-4.60344,11.216046,23.280796,-30.341537,23.499905,90.0,0.0,0.0,0.0,0.0,swipe_down
-2.370524,12.472517,14.826417,96.277161,-0.429589,33.889275,8.987822,-10.493176,14.435051,-16.093248,-12.92169,21.46937,90.0,0.0,90.0,0.0,0.0,swipe_down
-2.650645,12.733484,17.237377,-41.463299,-11.192947,24.103016,8.421593,-9.631264,15.142537,-18.184853,-11.1965,8.873951,90.0,0.0,90.0,0.0,0.0,swipe_down
-3.179764,12.561102,18.985146,-1.249557,2.623847,18.759502,7.535738,-10.604506,15.080288,-10.13905,-6.417873,9.667844,90.0,0.0,0.0,0.0,0.0,swipe_down
-2.99541,11.943398,17.677912,26.032885,4.868121,20.194618,7.437575,-10.442898,15.443009,-13.635233,-19.746119,3.057157,90.0,0.0,0.0,0.0,0.0,swipe_down
-3.016958,12.156482,18.125628,3.132123,-0.521192,19.171719,7.416028,-10.62007,15.557931,-15.05508,-20.249935,-6.927576,90.0,0.0,0.0,0.0,0.0,swipe_down
-2.93795,12.024801,17.390606,11.071054,8.761251,19.996143,7.32026,-10.90857,14.95579,-3.299356,-16.020927,8.003721,90.0,0.0,0.0,0.0,0.0,swipe_down
-2.782326,12.422238,17.821564,-2.562534,6.165831,27.782404,7.687769,-10.069403,14.886357,-8.551264,-26.982759,6.599141,90.0,0.0,90.0,0.0,0.0,swipe_down
-3.050477,12.570679,17.26132,12.872581,6.2269,28.957977,7.885291,-10.779284,15.164084,-9.161951,-26.860622,9.622042,90.0,0.0,0.0,0.0,0.0,swipe_down
-2.997805,12.532372,16.657982,-5.356427,9.463541,31.04958,8.213297,-10.311217,15.18683,-1.574164,-25.776651,21.362499,90.0,0.0,0.0,0.0,0.0,swipe_down
-3.165399,12.972905,17.572567,-2.852611,5.448274,29.248053,8.57123,-8.729847,14.555958,-10.337523,-30.448408,4.125859,90.0,0.0,0.0,0.0,0.0,swipe_down
-3.024141,12.594621,16.567001,22.33823,7.326137,30.698435,8.256392,-11.194677,15.249079,-7.085615,-23.104897,11.270897,90.0,0.0,0.0,0.0,0.0,swipe_down
-3.230042,12.668841,16.97641,-7.386961,6.349037,35.645,8.35216,-9.132072,14.561943,-8.932943,-33.776653,10.736546,90.0,0.0,0.0,0.0,0.0,swipe_down
-2.799086,12.561102,17.503134,14.964184,5.448274,35.202251,8.085207,-9.949693,15.044374,-16.001646,-38.631615,-4.133682,90.0,0.0,0.0,0.0,0.0,swipe_down
-2.753596,11.986494,16.48081,21.880215,6.410106,29.721336,7.860152,-10.548243,15.33527,-12.184852,-31.135431,5.713645,90.0,0.0,90.0,0.0,0.0,swipe_down
-2.935555,12.26901,17.026688,-6.333527,0.776518,29.415993,7.937963,-9.482823,14.733129,-13.696302,-27.746119,7.25563,90.0,0.0,0.0,0.0,0.0,swipe_down
-2.708106,12.271403,16.612492,10.307695,4.455907,27.110649,8.022958,-10.040672,14.923468,-10.474928,-24.799553,9.393034,90.0,0.0,90.0,0.0,0.0,swipe_down
-3.170187,12.223519,16.428139,-4.15032,-0.36852,29.034313,8.048097,-9.444516,14.412306,-13.482561,-23.318638,11.805248,90.0,0.0,90.0,0.0,0.0,swipe_down
-3.292291,12.355201,16.643616,2.994718,7.570412,33.736603,7.945146,-10.017927,14.76545,-7.803172,-29.486576,14.278531,90.0,0.0,90.0,0.0,0.0,swipe_down
-2.518964,12.26901,16.169563,-5.738107,9.799419,33.874008,8.35216,-9.024334,14.73672,-3.6505,-30.066729,17.698378,90.0,0.0,0.0,0.0,0.0,swipe_down
-3.230042,12.28098,16.492781,-0.409863,1.295602,30.209885,8.103164,-9.452896,14.678061,-12.871875,-25.532377,13.347233,90.0,0.0,0.0,0.0,0.0,swipe_down
