accel1_x,accel1_y,accel1_z,gyro1_x,gyro1_y,gyro1_z,accel2_x,accel2_y,accel2_z,gyro2_x,gyro2_y,gyro2_z,flex1,flex2,flex3,flex4,flex5,gesture_label
2.204389,-0.383059,10.275418,11.243633,-4.648946,-4.132978,-1.183223,-0.658783,8.528069,-5.338992,-2.005923,-7.344458,0.0,0.0,90.0,90.0,90.0,mouse_up
2.331282,-0.615296,10.395128,9.701649,-3.137496,-5.110077,-1.542353,-1.808,9.867624,-1.430595,8.039879,-2.596366,0.0,0.0,0.0,90.0,90.0,mouse_up
1.926662,-0.665575,10.375975,8.419207,-8.664213,-1.186413,-1.337649,-0.700682,9.27506,-5.78174,-0.051725,-7.313923,0.0,0.0,0.0,90.0,90.0,mouse_up
2.350435,-0.63445,10.450195,6.480275,1.259451,-5.461222,-1.498061,-0.993972,8.814176,0.370931,2.436825,-1.802473,0.0,0.0,0.0,90.0,90.0,mouse_up
2.233119,-0.814015,10.340061,6.174931,3.763268,-3.033741,-1.658472,-1.186705,9.170912,-1.415328,-4.082259,-2.30629,0.0,0.0,0.0,90.0,90.0,mouse_up
2.055949,-0.483615,10.354426,6.785618,-1.641313,-0.194046,-1.154493,-0.082978,8.727984,-3.216855,-8.021191,-6.199419,0.0,0.0,0.0,90.0,90.0,mouse_up
2.525212,-0.972033,10.25387,8.694016,4.02281,-0.987939,-1.87395,-1.453659,9.406741,-1.827542,-11.150962,-7.619267,0.0,0.0,0.0,90.0,90.0,mouse_up
1.706395,-0.658392,10.601029,7.900122,-8.46574,1.546412,-1.621362,-0.274514,8.683692,-9.644336,-8.983023,-3.22232,0.0,0.0,90.0,90.0,90.0,mouse_up
2.257061,-1.235395,10.203592,7.411572,3.793802,-2.392519,-2.09302,-1.041856,9.81974,-0.499298,-9.929587,-7.069648,0.0,0.0,0.0,90.0,90.0,mouse_up
1.969757,-0.579383,10.962554,4.388671,-4.419939,-0.132978,-1.804518,-0.449291,9.257103,-6.285557,-0.570809,1.541039,0.0,0.0,0.0,90.0,90.0,mouse_up
2.309734,-1.139627,10.323302,5.15203,-3.427572,-2.453588,-2.063092,-0.614491,9.476173,-2.209221,-5.91432,-10.336823,0.0,0.0,0.0,90.0,90.0,mouse_up
1.948209,-0.818804,11.03438,2.266534,0.435023,-3.491756,-2.236672,-1.099317,9.176897,2.264061,2.284153,-0.504763,0.0,0.0,0.0,90.0,90.0,mouse_up
2.321705,-1.364681,10.323302,1.472641,-2.694748,-1.400153,-2.485669,-1.117273,10.109439,-0.224488,6.726901,1.3731,0.0,0.0,0.0,90.0,90.0,mouse_up
1.538801,-0.648815,10.866786,-1.809802,-3.427572,-4.102443,-1.830855,-0.244587,7.919942,-1.262656,15.87194,9.250962,0.0,0.0,0.0,90.0,90.0,mouse_up
2.48451,-0.940908,9.889952,1.716916,11.854871,-4.255115,-1.878739,-0.324792,8.393993,9.363298,-2.250198,0.166993,0.0,0.0,0.0,90.0,90.0,mouse_up
2.21636,-0.914572,9.710386,14.495541,12.999908,2.279236,-1.549536,0.073842,7.37167,-1.964946,-28.570808,-14.092549,0.0,0.0,0.0,90.0,90.0,mouse_up
2.482116,-0.897812,10.39034,24.663481,18.022808,4.706717,-1.97331,0.20672,7.7308,-4.743572,-49.990658,-26.062014,0.0,0.0,0.0,90.0,90.0,mouse_up
3.226713,-2.511504,9.458996,35.335239,29.748001,10.355573,-3.334414,0.666407,8.835724,0.752611,-87.028824,-45.756672,0.0,0.0,90.0,90.0,90.0,mouse_up
2.843641,-1.139627,11.096629,34.006992,6.038077,16.844122,-3.597775,-2.58013,9.077538,-15.949679,-66.494476,-26.947512,0.0,0.0,0.0,90.0,90.0,mouse_up
2.721537,-1.44369,11.429423,31.640581,3.503726,21.836487,-3.774946,0.555077,8.359278,-28.026014,-72.647148,-25.955145,0.0,0.0,0.0,90.0,90.0,mouse_up
2.046372,-1.841128,11.755034,28.434473,6.221283,16.126564,-4.673969,-0.384647,8.626231,-14.682504,-69.822716,-37.787209,0.0,0.0,90.0,90.0,90.0,mouse_up
2.668864,-2.755713,11.180427,26.678747,10.786168,20.477709,-5.764528,-1.405775,10.907906,-9.873343,-64.189133,-27.970411,0.0,0.0,0.0,90.0,90.0,mouse_up
2.101439,-2.700646,11.376751,26.434473,7.106779,18.538778,-6.294844,-1.573369,10.55476,-4.560366,-55.135696,-23.145985,0.0,0.0,90.0,90.0,90.0,mouse_up
2.099044,-2.853875,12.085434,24.648212,9.793802,20.783052,-6.662354,-0.908978,10.915088,-12.041282,-51.242565,-12.352091,0.0,0.0,0.0,90.0,90.0,mouse_up
1.780615,-2.561782,12.537939,21.243633,4.114413,24.52351,-6.535461,-0.086569,9.95262,-11.613801,-40.830353,-3.558198,0.0,0.0,90.0,90.0,90.0,mouse_up
2.783786,-4.438837,11.501249,20.144396,1.42739,14.630382,-8.237739,-1.776876,13.316472,-15.644336,-34.509743,-10.947511,0.0,0.0,0.0,90.0,90.0,mouse_up
2.206783,-3.174698,12.581034,8.297068,2.93884,6.141831,-7.485959,-0.917357,11.821293,-5.583267,-20.189129,-0.581099,0.0,0.0,0.0,90.0,90.0,mouse_up
2.436626,-3.852257,12.090223,0.861954,3.473191,-0.132978,-8.171898,-2.036647,13.162046,4.202992,5.902474,5.327298,0.0,0.0,0.0,90.0,90.0,mouse_up
2.26185,-3.165121,12.00882,-5.825069,-8.679481,4.157099,-7.274072,-0.229024,10.543987,-5.109984,4.711634,7.86165,0.0,0.0,0.0,90.0,90.0,mouse_up
2.48451,-3.737335,11.67842,-4.588428,-1.626045,-1.003207,-8.043808,-1.148398,12.069094,-4.713038,14.436825,9.647909,0.0,0.0,0.0,90.0,90.0,mouse_up
2.541972,-3.136391,11.470125,-2.435756,-2.35887,4.630381,-7.068171,0.118135,10.014868,-3.980214,4.497894,10.182261,0.0,0.0,0.0,90.0,90.0,mouse_up
2.436626,-3.521857,11.752641,0.098595,-3.183297,3.332671,-7.772066,-0.88743,11.160494,-6.346626,4.726901,6.289131,0.0,0.0,0.0,90.0,90.0,mouse_up
2.00567,-3.160333,11.939388,1.96119,-3.076427,6.783053,-7.169924,0.02117,10.794181,-8.789373,-7.486839,4.731878,0.0,0.0,0.0,90.0,90.0,mouse_up
2.055949,-3.792402,11.862774,0.403939,-4.893221,3.515877,-7.864243,-1.369862,12.510823,-8.713037,4.100947,6.762413,0.0,0.0,0.0,90.0,90.0,mouse_up
1.818923,-3.205822,12.051916,-2.420489,-1.946656,6.660915,-7.223794,0.292912,10.753479,-9.827541,-9.120427,4.823482,0.0,0.0,0.0,90.0,90.0,mouse_up
1.845259,-3.414118,11.795736,-1.473924,0.419756,4.706717,-7.648765,-0.299654,11.798548,-3.964946,4.131481,8.655542,0.0,0.0,0.0,90.0,90.0,mouse_up
2.149323,-3.598472,11.470125,-2.03881,-0.297801,5.760152,-7.575742,-0.176352,11.78538,-6.37716,-0.891419,9.021955,0.0,0.0,0.0,90.0,90.0,mouse_up
1.866807,-3.315956,11.728699,-2.557894,-6.939023,5.790686,-7.451243,0.02955,11.263445,-4.957313,10.528428,15.388367,0.0,0.0,0.0,90.0,90.0,mouse_up
2.132563,-3.394965,11.556316,-0.84797,0.465558,5.851755,-7.309985,0.015184,11.143734,-1.415328,-2.204396,4.502871,0.0,0.0,0.0,90.0,90.0,mouse_up
1.921873,-3.284831,11.960936,-2.832703,-3.687114,6.30977,-7.457229,-0.549848,11.316116,-5.445862,6.207817,13.892184,0.0,0.0,0.0,90.0,90.0,mouse_up
1.589079,-3.239341,11.86038,-3.489191,-1.97719,7.073129,-7.315971,-0.091358,11.501667,-1.797007,1.322321,10.121192,0.0,0.0,0.0,90.0,90.0,mouse_up
1.026442,-3.0502,11.980089,-5.138046,-5.839786,4.508244,-7.326745,-0.056642,10.941424,-1.232122,8.375756,12.029589,0.0,0.0,0.0,90.0,90.0,mouse_up
1.007288,-3.15315,12.006426,-3.214382,-1.366503,1.912824,-7.268087,0.605355,10.650528,-0.178687,7.719268,9.357833,0.0,0.0,90.0,90.0,90.0,mouse_up
1.15094,-3.035834,11.941782,-2.283084,1.595329,-0.697863,-7.245342,0.490433,10.631374,-0.636702,7.581863,6.854016,0.0,0.0,0.0,90.0,90.0,mouse_up
1.596262,-3.090901,11.685603,-0.695298,5.122046,-0.667329,-6.998739,0.526346,10.863613,0.248794,-0.387603,1.815848,0.0,0.0,90.0,90.0,90.0,mouse_up
1.859624,-2.990345,11.549133,0.098595,2.114413,-0.255115,-6.954446,0.346781,10.684048,-0.743572,2.589497,3.999054,0.0,0.0,0.0,90.0,90.0,mouse_up
2.048766,-3.521857,11.577864,0.694015,2.190748,-1.003207,-7.180698,0.083419,11.884739,-1.247389,4.940642,2.228062,0.0,0.0,90.0,90.0,90.0,mouse_up
1.981728,-3.469185,11.467731,-0.817436,-0.557343,-0.239848,-7.069368,0.128909,11.962551,-1.277923,6.039879,3.541039,0.0,0.0,90.0,90.0,90.0,mouse_up
1.866807,-3.670298,11.405481,-1.870871,-3.641313,0.248702,-7.345898,-0.156001,12.091838,-0.819908,10.696366,5.174626,0.0,0.0,0.0,90.0,90.0,mouse_up
1.964969,-3.52904,11.19958,-1.06171,-4.282534,2.157099,-6.880226,0.435367,11.483711,-2.071816,6.558963,4.716611,0.0,0.0,90.0,90.0,90.0,mouse_up
1.826105,-3.414118,11.249858,-0.46629,-5.641313,1.50061,-6.938884,0.476068,11.538777,-6.48403,4.024611,3.205161,0.0,0.0,0.0,90.0,90.0,mouse_up
1.790192,-3.521857,11.48449,-0.023542,-5.97719,0.279236,-7.102887,-0.232616,12.002056,-5.568,12.497893,7.708978,0.0,0.0,0.0,90.0,90.0,mouse_up
