accel1_x,accel1_y,accel1_z,gyro1_x,gyro1_y,gyro1_z,accel2_x,accel2_y,accel2_z,gyro2_x,gyro2_y,gyro2_z,flex1,flex2,flex3,flex4,flex5,gesture_label
-0.322763,-1.00863,9.875323,-0.839879,-9.851267,4.163144,-0.099891,1.343776,11.506441,-9.525006,10.764366,5.202291,0.0,0.0,0.0,0.0,90.0,mouse_left
-0.495146,-0.515425,10.210511,-1.740642,-20.431419,10.437953,0.51063,2.163791,9.449821,-7.540274,63.420853,30.11832,0.0,0.0,0.0,0.0,90.0,mouse_left
-0.70823,-0.721326,9.74843,-0.030718,-7.62226,4.651693,1.201358,2.55644,10.38356,-8.150961,14.810167,8.866413,0.0,0.0,0.0,0.0,90.0,mouse_left
-0.985957,-0.790758,9.635902,2.900579,5.415908,1.491388,1.072071,1.908808,10.832473,0.016979,-7.144031,1.095421,0.0,0.0,0.0,0.0,90.0,mouse_left
-0.847093,-0.752451,9.760402,1.694473,-1.24058,-0.508612,0.958346,2.100344,11.49447,-2.441037,-7.098229,-2.538167,0.0,0.0,0.0,0.0,90.0,mouse_left
-0.796815,-0.704566,9.542529,4.366228,-2.904702,-14.264338,1.29114,3.226816,11.883528,12.093314,-9.250901,-22.675571,0.0,0.0,0.0,0.0,90.0,mouse_left
-0.60049,0.959404,9.099602,11.694472,-40.599361,-55.378841,2.52176,5.773049,12.684387,19.757437,31.023909,-91.332054,0.0,0.0,0.0,0.0,90.0,mouse_left
-1.771255,-1.125946,9.896871,21.87768,-27.423786,-97.149834,1.289943,3.451871,12.245052,42.184917,36.168945,-106.828239,0.0,0.0,0.0,0.0,90.0,mouse_left
-0.777661,-0.829065,11.62309,36.04562,-21.087908,-187.80632,2.001021,2.816211,14.104149,68.215454,64.199486,-171.255722,0.0,0.0,0.0,0.0,90.0,mouse_left
-0.897372,-0.88892,10.421201,35.236458,-43.469589,-180.875015,1.956728,0.897258,11.32089,61.100945,115.298721,-155.286255,0.0,0.0,0.0,0.0,90.0,mouse_left
-2.982721,-2.330229,9.698152,28.579969,-24.629892,-181.210892,1.422821,-3.286609,9.786207,112.627663,138.382675,-142.370224,0.0,0.0,0.0,0.0,90.0,mouse_left
1.465706,-0.27361,10.495421,16.121954,-6.110809,-70.76815,1.242059,-0.250762,9.667694,47.436825,28.58116,-66.38549,0.0,0.0,0.0,0.0,90.0,mouse_left
-1.206223,-2.097992,8.702164,44.68684,-14.645161,-68.340668,-0.17052,-2.252314,7.743953,39.177284,27.55826,-67.393127,0.0,0.0,0.0,0.0,90.0,mouse_left
1.21192,-0.9799,10.672592,18.656305,3.385374,-40.52388,0.484294,-1.123448,9.405529,31.558964,5.146046,-43.072517,0.0,0.0,0.0,0.0,90.0,mouse_left
0.010031,-1.561691,10.275155,20.060886,-22.15661,-9.302505,-0.375224,-1.83692,9.805361,-19.265465,-0.747084,-23.209923,0.0,0.0,0.0,0.0,90.0,mouse_left
-0.025882,-1.09961,10.562459,2.534167,3.507512,-6.310139,0.352613,0.095201,9.515662,-3.265464,-2.12113,-2.751908,0.0,0.0,0.0,0.0,90.0,mouse_left
-0.243754,-2.141088,9.973485,11.389129,-13.240581,3.079174,-0.196856,-0.473422,9.696424,-20.563173,0.336885,-5.622137,0.0,0.0,0.0,0.0,90.0,mouse_left
-0.533453,-1.805899,10.136291,9.144854,-2.248214,0.605892,0.22572,0.946339,9.767054,-4.624243,-0.670748,-1.408396,0.0,0.0,0.0,0.0,90.0,mouse_left
-0.071372,-1.805899,10.670197,5.92348,-2.171878,3.277647,-0.115453,0.637487,10.253077,-3.876151,4.321619,1.232825,0.0,0.0,0.0,0.0,90.0,mouse_left
-0.339523,-1.990253,10.212905,7.602869,0.820489,3.216579,-0.110665,0.493835,10.130972,-7.708212,-3.602046,1.706108,0.0,0.0,0.0,0.0,90.0,mouse_left
-0.040247,-1.78914,10.742024,3.099053,-3.72913,5.659327,-0.11665,0.44236,9.893946,-9.509739,1.405588,3.019085,0.0,0.0,0.0,0.0,90.0,mouse_left
-0.102497,-1.729285,10.51218,5.816609,-10.461954,15.247113,0.0689,0.427994,9.910706,-22.91432,0.092611,6.454199,0.0,0.0,0.0,0.0,90.0,mouse_left
-0.741748,-2.294316,9.753219,7.725007,-7.545924,9.231846,0.08566,0.9212,10.363209,-13.93722,-3.235634,0.896947,0.0,0.0,0.0,0.0,90.0,mouse_left
-0.674711,-1.781957,10.63189,5.358595,-2.324549,6.45322,0.170654,1.604745,9.82212,-8.700579,0.611695,4.041986,0.0,0.0,0.0,0.0,90.0,mouse_left
-0.657951,-2.308681,10.097983,4.686839,-1.439053,5.705129,-0.140592,1.188154,11.348423,-5.586075,-3.647847,2.316795,0.0,0.0,0.0,0.0,90.0,mouse_left
-0.521482,-1.841812,10.706111,-1.435298,2.637283,2.376884,0.027002,1.358142,10.14414,-2.105159,4.825435,7.568703,0.0,0.0,0.0,0.0,90.0,mouse_left
-0.327552,-2.133905,10.356558,5.419663,-1.576458,4.529556,-0.067569,1.088794,10.396729,-7.692945,-2.472275,2.164123,0.0,0.0,0.0,0.0,90.0,mouse_left
