accel1_x,accel1_y,accel1_z,gyro1_x,gyro1_y,gyro1_z,accel2_x,accel2_y,accel2_z,gyro2_x,gyro2_y,gyro2_z,flex1,flex2,flex3,flex4,flex5,gesture_label
-10.452644,-0.825938,19.182955,4.609159,-1.567389,13.20577,-4.799437,1.139724,22.162626,-6.814015,-10.283175,14.110474,0.0,0.0,0.0,0.0,0.0,thumb_down
-10.419126,-0.823543,19.056061,9.8458,-0.559756,11.022564,-5.040054,1.610184,22.81385,-12.691877,1.060336,9.835665,0.0,0.0,0.0,0.0,0.0,thumb_down
-10.543624,-0.852274,18.890862,10.899236,0.356275,8.320274,-5.53326,1.255843,22.524151,-12.768213,7.472549,4.599023,0.0,0.0,0.0,0.0,0.0,thumb_down
-10.366453,-1.053387,18.864525,8.868702,-2.575023,6.671419,-6.093503,1.01762,22.473873,-7.043023,4.327511,6.202076,0.0,0.0,0.0,0.0,0.0,thumb_down
-10.885995,-1.137184,18.790304,5.326716,-4.346015,2.900427,-6.310178,1.33126,23.030525,2.666901,-0.741191,9.301313,0.0,0.0,0.0,0.0,0.0,thumb_down
-11.063166,-0.991138,18.945929,-1.116031,-5.368916,1.007297,-5.984567,1.604199,23.120308,-4.554473,11.915298,7.31658,0.0,0.0,0.0,0.0,0.0,thumb_down
-11.012888,-0.883398,19.484623,-6.520611,-4.147542,1.129435,-5.787045,1.419845,21.94236,-10.997221,18.174841,3.377649,0.0,0.0,0.0,0.0,0.0,thumb_down
-10.938667,-0.778054,19.767139,-5.161833,-1.475786,2.259206,-5.808593,0.943399,21.228888,-4.707145,3.411481,3.255512,0.0,0.0,0.0,0.0,0.0,thumb_down
-11.005705,-0.799601,19.838964,0.670228,3.333374,3.404244,-5.854083,0.978115,21.795116,2.147817,-12.069434,7.240244,0.0,0.0,0.0,0.0,0.0,thumb_down
-10.804592,-0.888187,19.28351,6.670228,9.531848,3.801191,-6.025269,0.930231,22.60675,-0.46287,-11.504549,8.980702,0.0,0.0,0.0,0.0,0.0,thumb_down
-10.46701,-0.928888,19.185349,7.357251,13.043298,2.915694,-6.088715,1.119373,22.550488,-3.134626,-7.046535,11.362382,0.0,0.0,0.0,0.0,0.0,thumb_down
-10.323358,-0.974378,18.847765,2.975572,13.669252,0.411878,-5.916332,1.225915,22.32663,1.308122,-9.44348,10.064672,0.0,0.0,0.0,0.0,0.0,thumb_down
-9.995352,-0.885793,18.979446,-2.673283,8.875359,-0.41255,-5.674518,1.188805,22.320644,0.224153,-4.298443,8.18681,0.0,0.0,0.0,0.0,0.0,thumb_down
-10.050419,-0.854668,19.080004,-5.329772,0.646351,0.152336,-5.441083,1.218732,21.890884,-6.233863,6.312244,2.843298,0.0,0.0,0.0,0.0,0.0,thumb_down
-10.297021,-0.842697,19.149435,-3.757252,-5.567389,2.67142,-5.484179,0.755455,21.414438,-7.928519,10.190107,-0.881893,0.0,0.0,0.0,0.0,0.0,thumb_down
-10.33054,-0.799601,19.118311,-0.230535,-7.506321,5.098901,-5.748738,0.578283,21.342613,-5.806382,5.57942,3.591389,0.0,0.0,0.0,0.0,0.0,thumb_down
