accel1_x,accel1_y,accel1_z,gyro1_x,gyro1_y,gyro1_z,accel2_x,accel2_y,accel2_z,gyro2_x,gyro2_y,gyro2_z,flex1,flex2,flex3,flex4,flex5,gesture_label
0.935989,-0.760471,10.681646,3.953434,-0.762809,-0.161862,-1.684543,0.442594,8.467484,7.06522,1.797436,-0.010718,0.0,0.0,0.0,90.0,90.0,mouse_right
1.644673,-1.083688,10.578696,5.800762,2.092152,-1.978656,-2.115499,-0.167928,10.299048,3.660641,0.835604,-2.545069,0.0,0.0,0.0,90.0,90.0,mouse_right
0.900076,-0.82272,10.935432,2.823663,-1.617771,0.464092,-2.042476,-0.315171,8.149055,-0.476764,-2.584243,-3.583237,0.0,0.0,0.0,90.0,90.0,mouse_right
1.556087,-1.06214,10.72953,0.930533,8.779176,-0.436671,-2.256757,-0.070963,10.763523,6.500335,-5.836152,4.737374,0.0,0.0,0.0,90.0,90.0,mouse_right
1.02218,-0.762865,10.916279,-3.176337,-5.831511,-2.787817,-1.937131,-0.32834,8.864922,3.492702,7.919574,3.363328,0.0,0.0,0.0,90.0,90.0,mouse_right
1.273572,-0.985526,10.542783,-0.550383,9.863145,-3.413771,-1.855728,0.061915,10.070402,10.973618,-2.782716,1.470198,0.0,0.0,0.0,90.0,90.0,mouse_right
1.165833,-0.714981,10.502082,-1.832825,-2.640672,-3.413771,-1.651024,0.393512,8.37411,2.698809,3.034078,-2.697741,0.0,0.0,0.0,90.0,90.0,mouse_right
1.438771,-0.956795,10.365612,2.090839,7.679939,-3.551175,-1.813829,0.060718,9.456289,4.454534,-6.217831,-3.598504,0.0,0.0,0.0,90.0,90.0,mouse_right
1.151468,-0.961584,10.59785,2.075572,-4.029985,-1.871786,-2.028111,-0.483963,8.709298,-2.583634,3.385222,-3.201557,0.0,0.0,0.0,90.0,90.0,mouse_right
1.570452,-0.724558,10.71756,1.983969,3.603603,3.364855,-1.945511,-0.32834,8.805066,-2.06455,-6.813251,0.951114,0.0,0.0,0.0,90.0,90.0,mouse_right
1.536934,-0.892152,10.585878,1.144274,1.603603,10.158749,-2.21007,-1.052586,8.110748,-10.308825,-9.530807,6.5389,0.0,0.0,0.0,0.0,90.0,mouse_right
1.807479,-0.530628,10.066337,1.938167,5.282992,46.937374,-2.672151,-4.748036,2.97758,-54.583633,-47.149132,34.309891,0.0,0.0,0.0,90.0,90.0,mouse_right
2.362933,-3.346209,9.336105,7.464885,42.824978,119.777069,-3.350907,-7.735999,7.022583,-101.972946,-89.301804,167.073257,0.0,0.0,0.0,90.0,90.0,mouse_right
5.123447,-3.329449,10.7008,-42.626717,48.428028,174.799973,-1.253586,-0.105679,10.896402,-63.056915,-125.179665,226.630508,0.0,0.0,0.0,90.0,90.0,mouse_right
0.792337,-1.727728,11.404696,-84.870995,42.214291,150.677841,0.218848,-0.486357,8.084412,-51.423328,-118.110962,197.439667,0.0,0.0,0.0,90.0,90.0,mouse_right
2.130696,0.067923,12.443779,-81.267944,31.924213,144.357224,0.929926,2.958899,12.182088,-49.972946,-103.256004,167.134323,0.0,0.0,0.0,90.0,90.0,mouse_right
-0.601088,-0.803567,10.62658,-34.916794,47.542534,102.677834,0.819792,1.604979,11.48777,-26.293558,-83.63768,106.080887,0.0,0.0,0.0,90.0,90.0,mouse_right
-0.648972,-0.37261,10.384766,-46.535114,28.351694,77.044243,1.144207,2.538717,13.814934,-22.537834,-46.263634,110.462563,0.0,0.0,0.0,90.0,90.0,mouse_right
-1.740728,-0.442042,9.767061,-32.67252,12.305893,58.403023,1.383627,2.757786,11.541639,-22.950047,-26.797983,72.783173,0.0,0.0,90.0,90.0,0.0,mouse_right
-0.605877,0.479726,11.304139,-21.527481,3.985282,44.296154,1.589528,2.998404,12.080334,-18.293558,-20.11096,44.508366,0.0,0.0,90.0,90.0,90.0,mouse_right
-0.814172,-0.585694,9.992117,-10.748856,-5.846779,21.166382,0.921546,2.476468,12.73036,-14.537832,5.50736,29.134321,0.0,0.0,0.0,90.0,90.0,mouse_right
-0.9267,-0.580906,10.284209,4.670991,-1.08342,11.807604,0.686914,2.82243,10.606703,-10.125619,-4.568976,0.722107,0.0,0.0,0.0,90.0,90.0,mouse_right
-0.184497,-1.385357,10.178864,2.441984,2.092152,4.90684,-0.536523,0.450973,12.281447,-1.240123,3.553162,7.164855,0.0,0.0,0.0,90.0,90.0,mouse_right
