accel1_x,accel1_y,accel1_z,gyro1_x,gyro1_y,gyro1_z,accel2_x,accel2_y,accel2_z,gyro2_x,gyro2_y,gyro2_z,flex1,flex2,flex3,flex4,flex5,gesture_label
1.957595,1.363331,9.116508,0.218352,1.054839,5.122688,4.153087,-2.725068,9.185399,-0.834075,-7.076611,2.597008,0.0,0.0,0.0,0.0,0.0,swipe_down
1.754088,1.18616,8.824415,8.737436,9.634992,6.89368,4.220125,-2.929772,8.647901,1.471268,-16.985008,4.642809,0.0,0.0,0.0,0.0,0.0,swipe_down
2.03421,1.320235,9.039893,14.035146,13.176976,6.771543,4.34582,-2.443749,8.723318,2.417833,-23.595695,2.74968,0.0,0.0,0.0,0.0,0.0,swipe_down
1.801972,1.071238,9.059047,30.538963,10.795297,11.702841,4.209351,-2.382697,8.38813,-5.658503,-42.48119,-5.051847,0.0,0.0,0.0,0.0,0.0,swipe_down
2.005479,0.472688,9.066229,29.943542,18.39835,9.031084,3.357015,-2.622118,7.783594,-4.818808,-84.923943,-20.090015,0.0,0.0,0.0,0.0,0.0,swipe_down
2.453195,0.072856,9.19791,35.149651,32.199879,8.023451,2.824305,-2.254607,8.048153,-11.67377,-133.076614,-26.105282,0.0,0.0,0.0,0.0,0.0,swipe_down
2.733316,-0.020518,9.712664,35.5924,32.764763,10.588337,1.675088,-1.557895,5.659937,-16.452396,-156.282715,-37.402992,0.0,0.0,0.0,0.0,0.0,swipe_down
2.718951,-0.769903,9.942507,44.17255,42.917435,17.473833,0.096112,-2.125321,9.297926,-21.368425,-188.954483,-43.815205,0.0,0.0,0.0,0.0,0.0,swipe_down
3.243281,-0.468234,11.280866,39.775604,40.276215,23.550169,-1.358365,-1.077857,7.921261,-25.673769,-173.015549,-37.876274,0.0,0.0,0.0,0.0,0.0,swipe_down
2.656702,-1.148187,11.32875,32.111485,29.726595,25.214291,-2.68595,-3.206303,12.340957,-22.925678,-175.351425,-47.219788,0.0,0.0,0.0,0.0,0.0,swipe_down
3.113995,-0.346129,12.437265,18.309956,14.978503,29.824978,-3.454489,-2.456918,10.15505,-26.543999,-125.168213,-27.418261,0.0,0.0,0.0,0.0,0.0,swipe_down
2.48432,-1.990946,13.263265,10.874841,-3.372642,26.4662,-4.512726,-3.561842,13.990561,-24.330257,-102.786537,-28.853374,0.0,0.0,0.0,0.0,0.0,swipe_down
3.176244,-1.100303,12.34868,-17.170959,4.703694,26.954748,-4.961639,-4.240598,14.293428,-4.86461,-85.030815,-9.525129,0.0,0.0,0.0,0.0,0.0,swipe_down
3.049351,-1.220013,13.141161,-49.506836,-13.021497,28.863146,-5.325558,-4.034697,14.652558,-12.696671,-28.786535,23.864183,0.0,0.0,0.0,0.0,0.0,swipe_down
2.551357,-0.681317,13.23214,-81.81218,-1.204703,19.183756,-5.208241,-5.144409,15.398353,12.967451,2.511176,40.841282,0.0,0.0,0.0,0.0,0.0,swipe_down
3.748458,-0.410773,12.861038,-115.690041,-13.265772,14.221924,-4.316401,-4.073004,16.256674,23.593407,55.640949,53.161892,0.0,0.0,0.0,0.0,0.0,swipe_down
3.38454,-0.149805,10.995955,-171.644241,-63.693253,3.534901,-2.014377,-8.554949,16.760653,8.70791,181.15239,114.230598,0.0,0.0,0.0,0.0,0.0,swipe_down
3.434818,3.831753,4.96975,-237.720581,-144.136002,44.5578,9.423922,-9.632339,19.44216,10.891116,333.472992,292.67334,0.0,0.0,0.0,0.0,0.0,swipe_down
1.77803,9.793315,8.429372,-347.216766,-191.968063,-0.220824,34.316433,3.977499,-3.212975,11.959818,497.152405,457.10083,0.0,0.0,0.0,0.0,0.0,swipe_down
-7.722162,14.572142,11.759706,-258.331268,-165.830658,-24.129221,17.930521,7.496976,5.536635,-88.05545,306.312714,112.902351,0.0,0.0,0.0,0.0,0.0,swipe_down
-2.828414,8.567484,7.610555,29.561863,75.726593,-10.236092,9.575953,-2.477268,2.3308,80.326233,131.717285,119.74205,0.0,0.0,90.0,0.0,0.0,swipe_down
-0.474914,7.475728,9.638444,-159.613708,34.551022,33.519634,8.684114,-5.296441,16.020845,31.211725,30.282167,83.772583,0.0,0.0,0.0,0.0,0.0,swipe_down
0.389393,10.346375,14.905687,-158.544998,15.879267,28.359329,7.905998,-2.850764,10.769163,27.852947,81.198196,94.490143,0.0,0.0,0.0,0.0,0.0,swipe_down
-1.066281,11.186741,15.568881,-35.903786,23.818197,8.603603,8.059227,-3.49241,13.347718,12.051421,2.480642,24.108458,0.0,0.0,0.0,0.0,0.0,swipe_down
-0.939389,10.367924,13.452407,63.638199,24.108274,8.206657,8.043665,-6.323553,15.51088,4.463634,-29.198748,2.520672,0.0,0.0,0.0,0.0,0.0,swipe_down
-0.587441,9.65924,11.932089,35.149651,2.489954,21.214291,8.195697,-5.647191,16.170483,-3.139419,-22.053711,7.879451,0.0,0.0,0.0,0.0,0.0,swipe_down
-0.618566,9.89866,12.767665,-12.63661,-5.525314,12.481466,8.193302,-5.04505,16.000494,-13.918045,-11.168213,-0.670168,0.0,0.0,0.0,0.0,0.0,swipe_down
-1.152473,10.111744,13.519444,9.684001,-7.32684,4.924214,7.935925,-5.145606,15.21759,-17.200487,-15.107144,-11.891542,0.0,0.0,0.0,0.0,0.0,swipe_down
-1.104589,9.795709,12.748511,46.905376,7.253312,6.145588,7.80185,-5.903371,15.461799,-7.29209,-24.710199,-8.792305,0.0,0.0,0.0,0.0,0.0,swipe_down
-0.398299,9.56826,11.819561,30.126751,10.276213,7.00055,8.055635,-5.531073,15.1721,-0.116518,-21.626228,-3.983145,0.0,0.0,0.0,0.0,0.0,swipe_down
