accel1_x,accel1_y,accel1_z,gyro1_x,gyro1_y,gyro1_z,accel2_x,accel2_y,accel2_z,gyro2_x,gyro2_y,gyro2_z,flex1,flex2,flex3,flex4,flex5,gesture_label
-0.053364,-0.131159,9.696473,2.524275,1.782442,0.47255,-0.539962,-5.298803,8.184324,63.72348,-22.129526,42.478775,0.0,0.0,0.0,0.0,0.0,curl_wave
-0.137161,-0.109611,9.82576,2.783817,1.461831,0.762626,0.708614,0.628043,8.308823,53.631882,-28.892885,30.661985,0.0,0.0,0.0,0.0,0.0,curl_wave
-0.22814,-0.193408,9.732386,2.66168,2.164121,1.006901,0.058589,-2.05466,8.045461,21.372335,-10.312733,-1.780764,0.0,0.0,0.0,0.0,0.0,curl_wave
-0.268842,-0.451982,9.670136,2.951756,2.22519,0.869496,-0.468136,-5.274861,8.720626,23.967756,-3.03029,6.448244,0.0,0.0,0.0,0.0,0.0,curl_wave
-0.144343,-0.329878,9.73478,2.814352,2.179388,1.144305,-0.249066,-1.968468,8.497965,69.72348,-18.3738,42.203968,0.0,0.0,0.0,0.0,0.0,curl_wave
-0.067729,-0.370579,9.761116,1.409771,2.988549,-0.336611,0.505107,-1.032336,8.652391,39.601341,-13.488305,17.669619,0.0,0.0,0.0,0.0,0.0,curl_wave
-0.223352,-0.416069,9.639012,0.234199,2.270991,-2.779359,-0.106611,-2.520332,8.404591,22.21203,-9.793649,5.807022,0.0,0.0,0.0,0.0,0.0,curl_wave
-0.474743,-0.286782,9.634224,-0.300153,2.683205,-2.61142,-0.141327,-2.854323,8.24777,27.08226,-12.587543,5.92916,0.0,0.0,0.0,0.0,0.0,curl_wave
-0.381369,-0.214956,9.457053,-1.261985,5.599236,-1.649588,-0.186817,-2.986004,8.003563,21.448671,-9.73258,6.982595,0.0,0.0,0.0,0.0,0.0,curl_wave
-0.51305,-0.289176,9.265516,-2.712366,10.438931,-1.069435,-0.234701,-3.084167,8.150806,12.746382,-7.045557,8.539847,0.0,0.0,0.0,0.0,0.0,curl_wave
-0.477137,-0.344243,9.375649,-4.361221,17.767176,-1.893863,-0.220336,-2.990793,8.223829,12.150962,-9.885252,12.402443,0.0,0.0,0.0,0.0,0.0,curl_wave
0.0855,0.120232,9.576763,-3.109313,28.103052,-4.733557,-0.159284,-3.822778,8.13644,14.59371,-17.07609,16.295572,0.0,0.0,0.0,0.0,0.0,curl_wave
0.449419,0.26149,9.318189,3.47084,38.041981,-11.237374,0.277658,-6.096072,8.497965,27.540276,-15.152428,53.287937,0.0,0.0,0.0,0.0,0.0,curl_wave
-0.077306,0.163328,9.222421,14.936489,44.591602,-13.191573,1.533417,-2.705883,7.257769,-23.528427,9.000244,50.341373,0.0,0.0,0.0,0.0,0.0,curl_wave
-0.666279,0.000522,8.769917,21.913588,49.78244,-6.916763,1.256887,-2.569413,7.789281,-134.307053,86.084213,54.768852,0.0,0.0,0.0,0.0,0.0,curl_wave
-0.778807,-0.169466,8.456277,24.295267,59.812973,-0.382412,1.424481,-1.988819,9.3922,-186.551331,141.565125,37.532211,0.0,0.0,0.0,0.0,0.0,curl_wave
-0.568117,-0.253263,8.319807,19.730383,79.278625,0.57942,0.459618,-4.517096,10.069758,-159.436829,159.641464,76.829926,0.0,0.0,0.0,0.0,0.0,curl_wave
0.248306,0.089107,8.688514,17.409771,99.324432,-1.267909,0.3016,0.028296,9.374243,-128.8414,106.557495,67.33374,0.0,0.0,0.0,0.0,0.0,curl_wave
1.924247,0.682869,8.745975,25.180763,116.316795,-10.443481,5.534128,-0.251826,9.003141,-53.787971,74.084213,34.402439,0.0,0.0,0.0,0.0,0.0,curl_wave
2.070293,0.457815,8.343749,34.921219,118.561073,-30.626688,5.154647,-3.715039,6.620911,70.975388,-62.022655,50.265038,0.0,0.0,0.0,0.0,0.0,curl_wave
2.994455,0.429084,8.279105,45.425037,101.370232,-42.290806,6.249994,-1.770947,10.714995,130.807449,-125.411972,86.509315,0.0,0.0,0.0,0.0,0.0,curl_wave
2.862774,0.376412,8.192914,65.180763,69.446564,-50.138134,6.611518,0.651985,13.163067,65.005928,-17.396702,36.631447,0.0,0.0,0.0,0.0,0.0,curl_wave
2.269012,-0.107217,8.681332,83.073898,38.759541,-52.794624,7.811014,1.051817,8.591339,0.990657,73.809402,-23.719694,0.0,0.0,0.0,0.0,0.0,curl_wave
1.483714,-0.538173,8.872868,96.600616,17.614504,-53.924397,7.703274,-0.488852,4.518802,21.570808,32.145283,-67.475418,0.0,0.0,0.0,0.0,0.0,curl_wave
0.906711,-1.057715,9.04525,107.86779,13.507633,-54.031265,3.507436,-4.49914,6.511974,58.700577,-47.640976,-63.765499,0.0,0.0,0.0,0.0,0.0,curl_wave
1.215563,-1.371356,9.236786,120.112061,26.744274,-54.107601,-0.034785,-7.508651,11.470366,61.845619,-62.495937,-26.681526,0.0,0.0,0.0,0.0,0.0,curl_wave
1.648914,-1.562892,9.172143,130.676956,45.309158,-58.764091,-1.532358,-8.955946,14.251231,43.525009,-7.702045,41.532211,0.0,0.0,0.0,0.0,0.0,curl_wave
1.823691,-1.859773,9.593522,135.654053,59.049618,-65.344246,6.380478,-3.619271,10.618031,28.899054,44.679634,110.646721,0.0,0.0,0.0,0.0,0.0,curl_wave
1.725528,-1.77837,9.878432,135.409775,66.912216,-70.580887,3.020216,3.232934,8.034687,48.670044,-15.488305,51.501678,0.0,0.0,0.0,0.0,0.0,curl_wave
2.14212,-2.582821,10.189678,140.295273,70.026718,-70.88623,7.183733,1.051817,6.978844,72.929588,-53.640976,-81.994499,0.0,0.0,0.0,0.0,0.0,curl_wave
3.087829,-2.34819,10.500925,146.509003,67.370232,-72.199211,6.28471,-3.475618,9.968004,103.296005,-128.572281,-74.696793,0.0,0.0,0.0,0.0,0.0,curl_wave
3.358374,-2.937163,10.895967,154.570084,60.713737,-74.825165,1.504687,-7.70737,16.954285,160.334167,-95.060822,-87.261681,0.0,0.0,0.0,0.0,0.0,curl_wave
3.439777,-2.736051,11.671689,163.883057,51.751907,-76.015999,3.767207,-8.617167,10.276857,-45.177284,116.511696,0.661984,0.0,0.0,0.0,0.0,0.0,curl_wave
3.166838,-3.073633,11.736333,171.852524,43.400761,-77.298447,2.554544,-3.659972,2.720757,30.028826,11.855206,-21.994505,0.0,0.0,0.0,0.0,0.0,curl_wave
2.869957,-4.036102,12.15053,171.791458,40.469463,-75.451118,-1.047533,-9.27198,11.467972,52.425774,-36.404335,31.18107,0.0,0.0,0.0,0.0,0.0,curl_wave
3.391893,-4.301858,12.615005,167.241837,42.561066,-72.825165,-1.78375,-1.474066,8.685909,20.349436,13.870473,36.67725,0.0,0.0,90.0,0.0,0.0,curl_wave
3.707927,-4.67296,13.012442,159.318176,46.606869,-71.802261,-1.872335,-3.721024,8.713444,38.670044,-22.786015,-29.673893,0.0,0.0,90.0,0.0,0.0,curl_wave
3.86355,-4.428751,13.630146,147.776184,56.362595,-70.718292,0.277658,-1.152046,6.977647,25.830351,-10.740213,-51.307484,0.0,0.0,90.0,0.0,0.0,curl_wave
4.170009,-4.048073,14.171236,134.967026,63.629772,-69.084702,-1.162454,-4.606879,3.685619,30.563177,-83.045555,-90.635727,0.0,0.0,90.0,0.0,0.0,curl_wave
4.641666,-4.14863,14.47051,125.073898,68.270996,-66.855698,-3.264563,-12.500561,11.095674,62.318901,-140.72496,-15.032672,0.0,0.0,90.0,90.0,0.0,curl_wave
5.01995,-3.758375,14.824853,118.020462,67.187027,-65.756462,-2.420607,-4.313589,9.793228,50.547905,-45.442501,88.524582,0.0,0.0,90.0,90.0,0.0,curl_wave
4.747011,-4.081592,15.207926,117.623512,65.614502,-66.29081,-2.284138,-0.642081,5.56387,50.715851,-88.037926,3.639083,0.0,0.0,90.0,90.0,0.0,curl_wave
4.61533,-4.08638,14.647682,116.799088,66.927483,-65.542717,-3.374696,-6.044597,8.950469,42.837982,-104.160057,-23.994505,0.0,0.0,90.0,90.0,0.0,curl_wave
4.823626,-4.289887,14.891891,101.272369,67.828247,-64.397682,-4.320406,-7.833066,8.884628,45.08226,-74.450134,26.799389,0.0,0.0,90.0,90.0,0.0,curl_wave
5.228246,-4.258763,15.13131,90.524277,66.469467,-62.977829,-2.656436,-3.060225,6.261781,46.975388,-86.58754,49.455875,0.0,0.0,90.0,90.0,0.0,curl_wave
4.957701,-3.564444,15.325241,82.539543,59.889309,-60.138134,-2.588201,-1.527935,7.072218,45.357071,-101.732582,-3.124275,0.0,0.0,90.0,90.0,0.0,curl_wave
