accel1_x,accel1_y,accel1_z,gyro1_x,gyro1_y,gyro1_z,accel2_x,accel2_y,accel2_z,gyro2_x,gyro2_y,gyro2_z,flex1,flex2,flex3,flex4,flex5,gesture_label
-0.580173,1.687122,9.115156,5.805372,0.505618,-2.391635,-0.380275,0.366627,8.552208,-11.929895,11.46342,26.825375,0.0,0.0,0.0,0.0,0.0,mouse_down
-1.214636,1.538682,8.021006,10.874074,35.879665,-2.52904,-0.578994,-0.33248,7.449678,14.894533,-30.00223,0.046748,0.0,0.0,0.0,0.0,0.0,mouse_down
0.727062,1.359117,6.948403,33.347355,38.933102,-9.719879,0.564237,1.919267,7.788458,28.986135,-25.070932,-15.4189,0.0,0.0,0.0,0.0,0.0,mouse_down
0.23625,0.765355,7.891719,41.072548,3.650656,-5.3382,-0.962066,-0.094257,6.640438,3.489952,-13.819023,-22.670809,0.0,0.0,90.0,0.0,0.0,mouse_down
0.94254,0.487627,9.292327,47.209953,21.68119,-15.384001,-0.909394,0.030241,8.665933,18.222776,-17.29994,-22.686075,0.0,0.0,0.0,0.0,0.0,mouse_down
-0.118092,0.44932,10.142268,49.759571,15.19264,-11.139727,-1.567799,-0.234318,7.598119,-6.98333,-49.712154,-42.121189,0.0,0.0,0.0,0.0,0.0,mouse_down
0.798887,-0.019944,10.111144,50.614532,45.940735,-12.696979,-1.986784,-1.302132,9.657132,19.138807,-57.574749,-37.73951,0.0,0.0,0.0,0.0,0.0,mouse_down
0.645658,-0.024732,11.245996,36.965679,24.047602,-0.803849,-2.582941,-1.63732,9.74452,-10.448979,-76.506042,-41.846382,0.0,0.0,90.0,0.0,0.0,mouse_down
0.992818,-0.551456,10.812645,37.713768,25.818594,-5.628276,-3.136001,-1.169254,9.712198,-11.441345,-73.208336,-41.602108,0.0,0.0,0.0,0.0,0.0,mouse_down
1.201113,-0.908193,11.384859,29.118347,2.017068,0.051113,-3.888978,-2.65725,11.560522,-29.777224,-47.52895,-17.159359,0.0,0.0,0.0,0.0,0.0,mouse_down
0.712696,-1.118882,11.257966,18.293922,-7.906596,-3.048124,-4.373804,-2.089824,11.505455,-31.746689,-28.475512,-12.625008,0.0,0.0,0.0,0.0,0.0,mouse_down
1.093374,-1.28887,11.171775,12.293922,-4.364611,2.585464,-4.851447,-1.124961,10.127592,-42.235237,-55.437347,-6.762413,0.0,0.0,90.0,0.0,0.0,mouse_down
0.444546,-1.025508,10.812645,2.278654,-14.303543,2.280121,-4.390563,-1.299737,11.772409,-35.578751,-27.376276,26.916977,0.0,0.0,90.0,0.0,0.0,mouse_down
0.954511,-0.424564,11.279514,-0.438903,-3.998199,-3.093925,-5.086079,1.90131,8.414541,-2.723788,-4.902993,17.649801,0.0,0.0,90.0,0.0,0.0,mouse_down
0.77734,-1.353514,10.539705,6.599265,3.910198,-6.773314,-4.295992,-1.3153,12.429617,-4.693254,8.318381,16.458961,0.0,0.0,0.0,0.0,0.0,mouse_down
0.719879,-0.685532,11.286696,3.225219,-5.677588,-3.506139,-5.326696,1.093267,7.839933,-14.296308,13.722961,22.016214,0.0,0.0,0.0,0.0,0.0,mouse_down
