accel1_x,accel1_y,accel1_z,gyro1_x,gyro1_y,gyro1_z,accel2_x,accel2_y,accel2_z,gyro2_x,gyro2_y,gyro2_z,flex1,flex2,flex3,flex4,flex5,gesture_label
0.662121,0.340724,9.817348,0.810107,-14.444213,8.331847,5.666111,-1.547751,16.053366,-18.832489,99.074615,10.80452,0.0,0.0,0.0,0.0,0.0,thumb_up
0.937454,0.795622,9.700031,2.504764,-46.566353,23.171541,7.60302,-1.952372,16.897322,-32.206532,122.784538,-8.798534,0.0,0.0,0.0,0.0,0.0,thumb_up
-0.376962,0.20186,8.546026,22.810108,-59.619785,19.61429,9.839204,-1.225731,16.059351,-25.717985,121.273094,-28.157312,0.0,0.0,0.0,0.0,0.0,thumb_up
-0.688209,-0.72709,7.794247,38.443695,-48.825893,30.789864,8.557109,-1.770412,17.033791,-37.061497,184.341797,-1.836702,0.0,0.0,0.0,0.0,0.0,thumb_up
-0.999455,-0.645687,7.772699,55.939877,-97.940399,56.744061,9.280158,-1.720134,19.175404,-37.763786,171.273102,-52.157314,0.0,0.0,0.0,0.0,0.0,thumb_up
-2.732857,-0.631322,9.281046,64.397888,-140.825882,74.179176,7.139742,-0.094471,21.806633,-6.313404,224.341797,-84.126778,0.0,0.0,0.0,0.0,0.0,thumb_up
-3.858132,-0.98327,10.973746,64.260483,-148.932755,67.690628,5.678082,0.419085,23.342512,44.327816,216.631882,-80.691658,0.0,0.0,0.0,0.0,0.0,thumb_up
-5.198885,-0.81807,12.917838,59.115452,-136.337341,63.415817,2.894822,1.830467,22.710443,60.449955,282.066986,-42.997009,0.0,0.0,0.0,0.0,90.0,thumb_up
-5.397603,-1.584214,13.691166,40.886444,-147.909851,65.995972,1.378096,2.667241,25.415892,89.656059,207.685318,-68.233643,0.0,0.0,0.0,0.0,90.0,thumb_up
-8.306559,-1.794904,13.686377,32.153618,-108.367874,44.896732,2.85053,2.699562,24.285828,97.61026,210.509735,-21.164946,0.0,90.0,0.0,90.0,90.0,thumb_up
-8.031225,-1.828423,14.71349,22.031481,-115.925133,42.667725,2.322608,3.820049,27.512014,114.129341,183.761642,-14.752732,0.0,90.0,0.0,90.0,90.0,thumb_up
-10.365572,-2.125304,15.228243,21.878809,-109.406044,26.973068,0.265989,4.677173,24.852057,132.053009,167.135696,26.575512,0.0,90.0,0.0,90.0,90.0,thumb_up
-10.937786,-1.320852,15.699901,9.573466,-66.810623,12.530321,-0.860483,6.314806,25.84565,90.740028,144.341797,28.850323,0.0,0.0,0.0,90.0,90.0,thumb_up
-10.71752,-1.723078,15.936927,-0.960885,-56.612152,4.774595,-2.178491,6.551833,24.725164,69.259117,101.853241,25.980093,0.0,90.0,0.0,90.0,90.0,thumb_up
-10.566685,-0.133328,16.238596,-6.441801,-48.367878,-5.729221,-2.711201,6.332763,25.593061,48.022472,67.242561,30.056429,0.0,90.0,0.0,90.0,90.0,thumb_up
-8.998483,-1.359159,15.702295,8.504764,-23.344975,-19.89716,-2.671696,6.143621,25.567923,22.587358,-0.146752,25.812155,0.0,90.0,0.0,90.0,90.0,thumb_up
-10.006442,-0.554708,16.274509,14.642168,-14.673221,-14.049832,-2.168914,5.48761,24.440254,16.144611,-2.284157,8.025893,0.0,90.0,0.0,90.0,90.0,thumb_up
-9.233114,-1.43338,16.01354,24.810108,-4.123602,-11.820825,-1.824149,4.569434,24.628199,6.816368,-21.078049,-3.974106,0.0,90.0,0.0,90.0,90.0,thumb_up
-6.18769,-2.824411,15.369501,38.184155,50.960365,-4.446779,0.061285,1.25945,25.515251,-38.343937,-38.253624,-31.592426,0.0,90.0,0.0,90.0,90.0,thumb_up
-4.166984,-3.224243,14.644058,41.833008,77.555786,37.583755,0.007415,1.164879,25.154922,-35.73325,-15.29179,-81.577156,0.0,90.0,0.0,90.0,90.0,thumb_up
-10.063903,-0.087838,16.547447,16.810108,-36.093067,92.774597,-3.635362,5.27692,23.656153,65.030106,62.448669,-79.439751,0.0,90.0,0.0,90.0,90.0,thumb_up
-13.090174,2.239326,17.344717,21.970413,-10.505281,55.263145,-7.515166,9.878576,24.041618,17.030107,3.654774,-40.844337,0.0,90.0,0.0,90.0,90.0,thumb_up
-12.78611,0.764497,16.8563,23.726137,26.166475,-6.019298,-6.218706,9.242916,23.763891,-15.107296,-19.093317,-7.042809,0.0,90.0,0.0,90.0,90.0,thumb_up
